price,location,bedroom,bathroom,garage,floorSize,propertyType
17750000.0,Camps Bay,1.0,1.0,,185.0,Apartment
2995000.0,Green Point,2.0,1.0,,82.0,Apartment
2450000.0,Cape Town City Centre,2.0,2.0,,74.0,Apartment
2950000.0,Claremont,3.0,1.0,1.0,411.0,House
10500000.0,Rondebosch,5.0,4.0,2.0,,House
2199000.0,De Waterkant,1.0,1.0,,69.0,Apartment
3850000.0,Sea Point,2.0,2.0,,96.0,Apartment
4700000.0,Tokai,4.0,2.5,2.0,,House
3500000.0,Sea Point,2.0,2.0,,100.0,Apartment
1290000.0,Cape Town City Centre,0.5,1.0,,43.0,Apartment
2290000.0,Cape Town City Centre,1.0,1.5,,106.0,Apartment
1800000.0,Grassy Park,4.0,2.5,,469.0,House
1795000.0,Cape Town City Centre,1.0,1.0,1.0,49.0,Apartment
2400000.0,Zonnebloem,2.0,1.5,,54.0,Apartment
1980000.0,Zonnebloem,2.0,1.5,,50.0,Apartment
5450000.0,Newlands,3.0,3.0,1.0,625.0,House
2500000.0,Surrey Estate,5.0,3.0,2.0,,House
23950000.0,Clifton,4.0,2.5,,195.0,Apartment
2100000.0,Pinelands,2.0,1.0,1.0,311.0,House
3995000.0,Observatory,3.0,2.0,,250.0,House
5250000.0,Vredehoek,2.0,2.0,1.0,163.0,Apartment
1499000.0,Cape Town City Centre,1.0,1.0,,49.0,Apartment
5395000.0,Sea Point,3.0,,1.0,129.0,House
6500000.0,Foreshore,2.0,2.0,,99.0,Apartment
38000000.0,Camps Bay,6.0,,3.0,903.0,House
1099000.0,Southfield,3.0,1.0,,94.0,Apartment
8250000.0,Claremont Upper,4.0,,2.0,495.0,House
2850000.0,Wynberg Upper,3.0,3.0,1.0,146.0,Townhouse
2650000.0,Wynberg Upper,3.0,3.0,1.0,146.0,Townhouse
2150000.0,Marina Da Gama,4.0,2.0,1.0,527.0,House
7000000.0,Claremont Upper,3.0,,2.0,184.0,House
3500000.0,Claremont Upper,1.0,,2.0,118.0,Apartment
1900000.0,Woodstock,1.0,1.0,1.0,42.0,Apartment
2995000.0,Claremont Upper,2.0,2.0,,153.0,House
32500000.0,Fresnaye,6.0,6.0,2.0,,House
2850000.0,Cape Town City Centre,1.0,2.0,,78.0,Apartment
2800000.0,Muizenberg,3.0,2.0,1.0,85.0,Apartment
1350000.0,Kenilworth Upper,1.0,1.0,,47.0,Apartment
9950000.0,Green Point,2.0,,2.0,181.0,Apartment
4750000.0,Camps Bay,2.0,1.0,,70.0,Apartment
845000.0,Muizenberg,2.0,1.0,,46.0,Apartment
2495000.0,Cape Town City Centre,1.0,1.0,,48.0,Apartment
8900000.0,Bantry Bay,3.0,3.0,,206.0,Townhouse
3200000.0,Mouille Point,1.0,1.0,,49.0,Apartment
3250000.0,Pinelands,3.0,1.0,,818.0,House
5750000.0,Oranjezicht,4.0,3.0,,285.0,House
2890000.0,Vredehoek,1.0,1.0,,60.0,Apartment
2550000.0,Cape Town City Centre,1.0,1.0,1.0,52.0,Apartment
2499999.0,Kenilworth,2.0,1.5,,115.0,Townhouse
600000.0,Pelican Park,3.0,2.0,1.0,83.0,House
35000000.0,Camps Bay,6.0,6.0,3.0,805.0,House
1895000.0,Lakeside,3.0,1.0,,140.0,Townhouse
11500000.0,Camps Bay,3.0,2.5,1.0,142.0,House
2950000.0,Athlone,4.0,4.0,4.0,498.0,House
850000.0,Observatory,0.5,1.0,,31.0,Apartment
18000000.0,Newlands,4.0,3.0,3.0,,House
2999999.0,Sea Point,2.0,1.5,,111.0,Apartment
3150000.0,Sea Point,3.0,1.5,,111.0,Apartment
1650000.0,Belhar,3.0,2.0,1.0,517.0,House
2390000.0,Ottery,4.0,2.0,2.0,,House
17950000.0,Constantia,4.0,4.0,2.0,,House
15995000.0,Zwaanswyk,4.0,2.0,2.0,,House
1795000.0,Cape Town City Centre,1.0,2.0,,58.0,Apartment
2650000.0,Sea Point,2.0,1.0,,76.0,Apartment
2295000.0,Kenilworth,2.0,1.0,,165.0,House
14000000.0,Clifton,1.0,1.0,,83.0,Apartment
2350000.0,Zonnebloem,2.0,1.0,,46.0,Apartment
1850000.0,Cape Town City Centre,,1.0,,48.0,Apartment
3500000.0,Newlands,2.0,1.0,,206.0,House
6999000.0,Constantia,4.0,,3.0,,House
3550000.0,Green Point,2.0,2.0,,95.0,Apartment
700000.0,Erica Township,2.0,1.0,,55.0,Apartment
3350000.0,Constantia,3.0,2.0,1.0,306.0,House
380000.0,Lavender Hill,1.0,1.0,,191.0,House
935000.0,Muizenberg,2.0,1.0,,45.0,Apartment
1595000.0,Kenilworth,2.0,1.0,1.0,79.0,Apartment
2750000.0,Wynberg,4.0,2.0,2.0,496.0,House
4495000.0,Sea Point,3.0,,,144.0,Apartment
12250000.0,Constantia,3.0,3.0,2.0,692.0,Townhouse
6995000.0,Constantia,5.0,4.0,2.0,,House
2100000.0,Kenilworth,3.0,2.0,1.0,111.0,Apartment
3500000.0,Wynberg Upper,3.0,2.0,1.0,441.0,House
3100000.0,Rosebank,3.0,2.0,1.0,105.0,Townhouse
19995000.0,Steenberg Golf Estate,4.0,,2.0,838.0,House
4795000.0,Tokai,4.0,4.0,,716.0,House
2600000.0,Woodstock,2.0,2.0,,61.0,Apartment
2900000.0,Woodstock,2.0,1.0,,149.0,House
3175000.0,Wynberg Upper,4.0,3.0,2.0,190.0,Apartment
2475000.0,Observatory,3.0,2.0,,215.0,House
21500000.0,Sea Point,3.0,,,420.0,Apartment
1610000.0,Cape Town City Centre,1.0,1.0,1.0,49.0,Apartment
860000.0,Costa Da Gama,2.0,1.0,,45.0,Apartment
6382500.0,Waterfront,1.0,1.0,,70.0,Apartment
6600000.0,Green Point,2.0,2.0,,130.0,Apartment
2135000.0,Green Point,1.0,1.0,,56.0,Apartment
1995000.0,Wynberg,3.0,2.5,,215.0,House
3750000.0,Kenilworth Upper,3.0,2.0,1.0,127.0,Townhouse
4295000.0,Claremont,3.0,2.0,2.0,142.0,Townhouse
1990000.0,Observatory,4.0,1.0,,262.0,House
3495000.0,Muizenberg,3.0,2.0,1.0,124.0,Apartment
5900000.0,Claremont Upper,3.0,2.0,2.0,310.0,House
1795000.0,Pinelands,2.0,1.5,1.0,90.0,Apartment
5250000.0,Constantia,5.0,3.0,2.0,,House
12200000.0,Waterfront,2.0,2.5,,159.0,Apartment
2500000.0,Surrey Estate,6.0,1.0,2.0,480.0,House
10500000.0,Oranjezicht,6.0,3.0,,677.0,House
2278800.0,Zonnebloem,2.0,1.0,,63.0,Apartment
1795000.0,Pinelands,2.0,1.0,1.0,90.0,Apartment
7250000.0,Constantia,5.0,5.0,3.0,,House
1450000.0,Observatory,1.0,1.0,,41.0,Apartment
1600000.0,Muizenberg,2.0,1.0,1.0,,Apartment
2250000.0,Rondebosch,3.0,2.0,,107.0,Apartment
2130000.0,Zonnebloem,2.0,1.5,,54.0,Apartment
2200000.0,Zonnebloem,2.0,1.0,,54.0,Apartment
2180000.0,Zonnebloem,2.0,1.5,,61.0,Apartment
999000.0,Rondebosch,1.0,1.0,,37.0,Apartment
1220000.0,Marina Da Gama,2.0,1.0,1.0,64.0,Townhouse
2495000.0,Gardens,2.0,2.0,,72.0,Apartment
2250000.0,Observatory,2.0,2.0,,85.0,Apartment
1700000.0,Plumstead,2.0,1.0,,74.0,Apartment
15900000.0,High Constantia,5.0,3.0,3.0,,House
4990000.0,Bergvliet,5.0,2.0,1.0,892.0,House
1995000.0,Woodstock,3.0,1.5,,124.0,House
495000.0,Pelican Park,2.0,1.0,,83.0,House
999000.0,Bishop Lavis,3.0,1.0,1.0,394.0,House
10900000.0,Constantia,5.0,5.0,2.0,,House
3200000.0,Sea Point,3.0,2.0,,104.0,Apartment
3590000.0,Sea Point,2.0,1.0,,89.0,Apartment
19950000.0,Fresnaye,5.0,3.0,2.0,595.0,House
1895000.0,Cape Town City Centre,1.0,1.0,,61.0,Apartment
1390000.0,Gardens,,1.0,,43.0,Apartment
1195000.0,Rondebosch,,1.0,,28.0,Apartment
2850000.0,Foreshore,1.0,1.0,,77.0,Apartment
1200000.0,Zonnebloem,1.0,1.0,,46.0,Apartment
2995000.0,De Waterkant,1.0,1.0,1.0,57.0,Apartment
1600000.0,Three Anchor Bay,1.0,1.0,,37.0,Apartment
1290000.0,Mowbray,2.0,1.0,,60.0,Apartment
499000.0,Bonteheuwel,2.0,1.0,,107.0,House
1949000.0,Cape Town City Centre,1.0,1.0,,39.0,Apartment
9900000.0,Oranjezicht,4.0,,2.0,405.0,House
6500000.0,Constantia,3.0,,2.0,,House
6750000.0,Newlands,3.0,,2.0,260.0,Townhouse
1850000.0,Rosebank,2.0,1.0,,67.0,Apartment
3200000.0,De Waterkant,2.0,2.0,,117.0,Apartment
1150000.0,Pinelands,2.0,1.0,,55.0,Apartment
5950000.0,Newlands,4.0,,2.0,773.0,House
2395000.0,Oranjezicht,2.0,1.0,,70.0,Apartment
1375000.0,Elfindale,2.0,1.0,,84.0,Apartment
29995000.0,Bantry Bay,4.0,4.5,2.0,528.0,House
1795000.0,Cape Town City Centre,1.0,1.0,,44.0,Apartment
5695000.0,Green Point,3.0,2.0,,292.0,House
1099000.0,Diep River,2.0,1.0,,84.0,Apartment
699500.0,Wynberg,2.0,1.0,,49.0,Apartment
7250000.0,Sea Point,3.0,2.5,2.0,199.0,House
2295000.0,Observatory,5.0,2.0,,152.0,House
3150000.0,Sea Point,2.0,1.0,,100.0,Apartment
2395000.0,Green Point,2.0,2.0,,88.0,Apartment
7950000.0,Constantia,4.0,4.5,2.0,,House
5100000.0,Sea Point,1.0,1.0,,87.0,Apartment
4500000.0,Kirstenhof,4.0,3.0,2.0,731.0,House
10995000.0,Camps Bay,3.0,3.0,2.0,,House
1390000.0,Muizenberg,3.0,3.0,1.0,,Townhouse
3795000.0,Bergvliet,3.0,2.0,1.0,980.0,House
7900000.0,Kenilworth Upper,5.0,4.0,1.0,,House
5500000.0,Wynberg Upper,3.0,3.0,1.0,430.0,House
860000.0,Muizenberg,2.0,1.0,,45.0,Apartment
3250000.0,Foreshore,1.0,1.0,,55.0,Apartment
25000000.0,Cape Town City Centre,4.0,,,258.0,Apartment
2615000.0,Green Point,1.0,1.0,,48.0,Apartment
18750000.0,Kenilworth Upper,6.0,,4.0,,House
32500000.0,Fresnaye,4.0,6.0,3.0,,House
38000000.0,Higgovale,5.0,,2.0,915.0,House
32500000.0,Fresnaye,5.0,5.5,3.0,,House
3595000.0,Vredehoek,3.0,2.0,1.0,208.0,House
845000.0,Grassy Park,2.0,1.0,,44.0,Apartment
14350000.0,Tamboerskloof,7.0,7.0,2.0,620.0,House
2450000.0,Southfield,6.0,2.0,4.0,576.0,House
6450000.0,Kalk Bay,1.0,1.0,,93.0,Apartment
23000000.0,Green Point,4.0,6.0,2.0,,House
990000.0,Pinelands,2.0,1.0,1.0,55.0,Apartment
2350000.0,Zonnebloem,2.0,1.0,,54.0,Apartment
1550000.0,Cape Town City Centre,1.0,1.0,1.0,61.0,Apartment
12995000.0,Mouille Point,3.0,2.0,,122.0,Apartment
1895000.0,Cape Town City Centre,2.0,2.0,,65.0,Apartment
1850000.0,Observatory,2.0,1.0,,130.0,House
24000000.0,Waterfront,3.0,3.0,,296.0,Apartment
1150000.0,Muizenberg,2.0,1.0,1.0,62.0,Apartment
32000000.0,Sea Point,4.0,,,616.0,Apartment
4800000.0,Mowbray,9.0,4.0,,739.0,House
2850000.0,Cape Town City Centre,2.0,2.0,,97.0,Apartment
30000000.0,Bantry Bay,4.0,,2.0,523.0,House
14950000.0,Bantry Bay,4.0,,,227.0,Apartment
7500000.0,Bantry Bay,3.0,3.0,,278.0,Apartment
1200000.0,Plumstead,2.0,1.0,,54.0,Townhouse
750000.0,Plumstead,1.0,1.0,,35.0,Apartment
8750000.0,Stonehurst Mountain Estate,4.0,,2.0,562.0,House
1650000.0,Woodstock,3.0,1.0,,163.0,House
11500000.0,Newlands,5.0,,,743.0,House
5950000.0,Green Point,2.0,2.0,,95.0,Apartment
3950000.0,Rondebosch,4.0,2.0,2.0,406.0,House
7995000.0,Constantia,7.0,,2.0,,House
9990000.0,Constantia,4.0,3.0,2.0,,House
1590000.0,Woodstock,,1.0,,41.0,Apartment
2980000.0,Cape Town City Centre,2.0,2.0,,87.0,Apartment
1800000.0,Surrey Estate,5.0,2.0,1.0,,House
5850000.0,Camps Bay,3.0,,1.0,97.0,Apartment
27000000.0,Bantry Bay,4.0,,1.0,526.0,House
16500000.0,Bantry Bay,2.0,,1.0,178.0,Apartment
18000000.0,Newlands,4.0,,3.0,,House
2299000.0,Athlone,4.0,2.0,1.0,595.0,House
16500000.0,Claremont Upper,4.0,3.0,2.0,,House
24995000.0,Bantry Bay,3.0,3.5,,183.0,Apartment
6850000.0,Claremont,8.0,7.0,2.0,832.0,House
1499000.0,Wynberg Upper,2.0,2.0,1.0,85.0,Townhouse
2750000.0,Harfield Village,3.0,2.0,,352.0,House
18995000.0,Waterfront,2.0,2.5,,151.0,Apartment
2449000.0,Claremont Upper,2.0,2.0,,86.0,Apartment
6800000.0,Sea Point,2.0,2.0,2.0,128.0,Apartment
1200000.0,Bantry Bay,0.5,1.0,1.0,,Apartment
1995000.0,Silvertown,4.0,2.0,1.0,,House
3700000.0,Newlands,2.0,1.0,,200.0,House
4500000.0,Cape Town City Centre,2.0,2.0,,87.0,Apartment
2250000.0,Observatory,2.0,2.0,1.0,77.0,Apartment
2900000.0,Observatory,4.0,2.0,,357.0,House
3295000.0,De Waterkant,2.0,1.0,,76.0,Apartment
2450000.0,Wynberg Upper,3.0,2.5,,223.0,House
1899999.0,Woodstock,2.0,1.0,,67.0,Apartment
3250000.0,De Waterkant,1.0,1.0,,67.0,Apartment
2600000.0,Foreshore,1.0,1.0,,55.0,Apartment
2700000.0,Observatory,6.0,2.0,2.0,310.0,House
3290000.0,Sea Point,2.0,1.0,,91.0,Apartment
8495000.0,Constantia,5.0,3.5,2.0,,House
2050000.0,Woodstock,1.0,1.0,,54.0,Apartment
5750000.0,Cape Town City Centre,1.0,1.0,,83.0,Apartment
15950000.0,Camps Bay,4.0,3.5,3.0,825.0,House
1995000.0,Kenilworth,2.0,1.0,,69.0,Townhouse
3295000.0,Plumstead,3.0,2.0,1.0,496.0,House
8750000.0,Stonehurst Mountain Estate,4.0,5.0,2.0,560.0,House
2450000.0,Plumstead,4.0,2.0,,520.0,House
5295000.0,Sea Point,2.0,,2.0,109.0,Apartment
2300000.0,Lansdowne,4.0,1.0,2.0,,House
32000000.0,Fresnaye,4.0,4.0,,898.0,House
3995000.0,Marina Da Gama,3.0,2.0,2.0,448.0,House
6500000.0,Sea Point,2.0,,,107.0,Apartment
6500000.0,Sea Point,2.0,,,139.0,Apartment
4200000.0,Wynberg,5.0,,1.0,605.0,House
4700000.0,De Waterkant,3.0,2.0,,178.0,Apartment
19900000.0,Bantry Bay,3.0,2.0,,211.0,Apartment
5700000.0,Sea Point,2.0,2.0,,126.0,Apartment
2295000.0,Observatory,5.0,2.0,,171.0,House
45000000.0,Fresnaye,4.0,4.5,,400.0,Apartment
21950000.0,Camps Bay,4.0,4.0,1.0,,Apartment
1900000.0,Woodstock,1.0,1.0,,42.0,Apartment
19950000.0,Sea Point,3.0,3.5,2.0,397.0,Apartment
4850000.0,Constantia,5.0,3.0,4.0,,House
5200000.0,Rondebosch,3.0,3.0,,464.0,House
1995000.0,Green Point,1.0,1.0,,51.0,Apartment
2865000.0,De Waterkant,2.0,1.0,1.0,76.0,Apartment
35000000.0,Bakoven,7.0,5.0,2.0,,House
2995000.0,Diep River,2.0,2.0,1.0,451.0,House
1950000.0,Claremont,4.0,1.0,,116.0,Apartment
2999000.0,Green Point,1.0,1.0,,66.0,Apartment
1950000.0,Muizenberg,3.0,2.0,,118.0,Apartment
3895000.0,Meadowridge,4.0,2.0,3.0,787.0,House
3999000.0,Pinelands,3.0,2.0,1.0,773.0,House
1999000.0,Green Point,1.0,1.0,,65.0,Apartment
29995000.0,Mouille Point,3.0,3.5,,336.0,Apartment
6350000.0,Fresnaye,3.0,2.0,1.0,160.0,Townhouse
3500000.0,Kalk Bay,1.0,1.0,,60.0,Apartment
9950000.0,Camps Bay,3.0,3.5,2.0,300.0,Apartment
1850000.0,Woodstock,1.0,1.0,,52.0,Apartment
6795000.0,Rondebosch,5.0,4.0,3.0,940.0,House
1750000.0,Claremont Upper,2.0,1.5,,82.0,Apartment
11600000.0,Sea Point,2.0,2.5,,170.0,Apartment
2499999.0,Claremont,3.0,2.0,,88.0,Apartment
11950000.0,Constantia,5.0,5.5,2.0,875.0,House
4795000.0,Claremont,3.0,2.0,2.0,325.0,House
5995000.0,Green Point,3.0,2.5,1.0,158.0,Apartment
695000.0,Seawinds,2.0,1.0,1.0,176.0,House
580000.0,Nyanga,2.0,2.0,,275.0,House
7850000.0,Muizenberg,11.0,9.0,,875.0,House
1950000.0,Vredehoek,2.0,1.0,,69.0,Apartment
7500000.0,Sea Point,4.0,,,227.0,Apartment
10500000.0,Sea Point,2.0,2.0,,121.0,Apartment
1450000.0,Costa Da Gama,3.0,2.0,1.0,208.0,House
1999999.0,Claremont Upper,2.0,,1.0,100.0,Townhouse
4995000.0,Rondebosch,3.0,2.0,1.0,802.0,House
2895000.0,Plumstead,4.0,,1.0,493.0,House
3500000.0,Kenilworth,3.0,2.0,,790.0,House
10950000.0,Sea Point,2.0,,,166.0,Apartment
16500000.0,Fresnaye,3.0,2.0,1.0,787.0,House
18000000.0,Bel Ombre,4.0,3.0,2.0,,House
10950000.0,Sea Point,4.0,3.0,2.0,,House
1795000.0,Wynberg,4.0,,1.0,245.0,House
1300000.0,Salt River,2.0,1.0,,152.0,House
3895000.0,Bergvliet,4.0,2.0,2.0,561.0,House
7995000.0,Sea Point,2.0,2.5,,141.0,Apartment
10995000.0,Sea Point,2.0,2.0,,211.0,Apartment
4700000.0,Newlands,3.0,3.5,1.0,288.0,House
2395000.0,Wynberg Upper,2.0,1.0,,216.0,House
1350000.0,Muizenberg,2.0,1.0,1.0,149.0,House
1195000.0,Woodstock,0.5,1.0,,37.0,Apartment
3999000.0,Sea Point,3.0,2.0,2.0,146.0,Apartment
3150000.0,Rosebank,3.0,2.0,1.0,103.0,Townhouse
5999000.0,Mouille Point,3.0,1.5,,172.0,Apartment
8700000.0,Tamboerskloof,6.0,7.0,,408.0,House
1250000.0,Zonnebloem,2.0,1.0,,63.0,Apartment
3995000.0,Kenilworth Upper,2.0,2.0,,88.0,Apartment
2250000.0,Wynberg Upper,2.0,2.0,,454.0,House
2250000.0,Marina Da Gama,3.0,2.0,2.0,140.0,Townhouse
1550000.0,Cape Town City Centre,1.0,1.0,,55.0,Apartment
3250000.0,Claremont Upper,2.0,2.0,1.0,89.0,Apartment
6500000.0,Constantia,5.0,3.0,2.0,,House
3800000.0,Newlands,3.0,2.0,,108.0,House
1895000.0,Tokai,3.0,2.0,1.0,80.0,Apartment
5750000.0,Oranjezicht,3.0,2.0,,285.0,House
18000000.0,Constantia,4.0,3.0,2.0,,House
3800000.0,Cape Town City Centre,2.0,2.0,,80.0,Apartment
2490000.0,Woodstock,3.0,1.0,,157.0,House
8900000.0,Constantia,5.0,3.0,2.0,,House
13950000.0,Claremont Upper,5.0,5.5,1.0,743.0,House
1350000.0,Plumstead,2.0,1.0,,77.0,Apartment
1190000.0,Pelican Park,5.0,3.0,1.0,,House
4995000.0,Sea Point,2.0,2.5,,99.0,Apartment
2350000.0,Cape Town City Centre,1.0,1.0,,40.0,Apartment
1700000.0,Sea Point,1.0,1.0,,47.0,Apartment
2795000.0,Plumstead,5.0,4.0,,496.0,House
895000.0,Thornton,2.0,1.0,,60.0,Apartment
6795000.0,Rondebosch,4.0,3.0,2.0,940.0,House
3495000.0,Kirstenhof,3.0,2.0,1.0,756.0,House
3695000.0,Claremont Upper,3.0,3.0,,117.0,Apartment
1695000.0,Observatory,2.0,1.0,,69.0,Apartment
670000.0,Kensington,2.0,1.0,,50.0,Apartment
1745000.0,Cape Town City Centre,1.0,1.0,,43.0,Apartment
3250000.0,Observatory,5.0,2.0,,392.0,House
3700000.0,Plumstead,6.0,3.5,2.0,808.0,House
6990000.0,Vredehoek,6.0,4.0,1.0,251.0,House
33500000.0,Claremont Upper,6.0,6.0,3.0,,House
2195000.0,Zonnebloem,3.0,1.0,,81.0,House
1400000.0,Muizenberg,2.0,1.0,1.0,150.0,House
23800000.0,De Waterkant,2.0,8.0,,394.0,Apartment
1450000.0,Lotus River,4.0,1.0,1.0,539.0,House
3950000.0,Marina Da Gama,5.0,4.5,2.0,640.0,House
1950000.0,Sea Point,2.0,1.0,,64.0,Apartment
12000000.0,Higgovale,2.0,2.5,2.0,214.0,Townhouse
1495000.0,Maitland,3.0,1.0,,305.0,House
2250000.0,Sea Point,,1.0,1.0,47.0,Apartment
4995000.0,Pinelands,5.0,2.0,,818.0,House
3750000.0,Sea Point,2.0,2.0,,69.0,Apartment
6400000.0,Fresnaye,3.0,2.0,,145.0,Apartment
2895000.0,Woodstock,2.0,1.0,,149.0,House
3400000.0,Mowbray,4.0,3.0,2.0,524.0,House
1780000.0,Cape Town City Centre,1.0,1.0,,62.0,Apartment
1690000.0,Sea Point,,1.0,,37.0,Apartment
2675000.0,Claremont Upper,2.0,2.0,,86.0,Apartment
3950000.0,Cape Town City Centre,2.0,2.0,,138.0,Apartment
2200000.0,Woodstock,1.0,1.0,,64.0,Apartment
2700000.0,Mowbray,5.0,2.5,,327.0,House
1695000.0,Sea Point,0.5,1.0,,42.0,Apartment
3595000.0,Gardens,2.0,2.5,,150.0,Apartment
1195000.0,Woodstock,1.0,1.0,,48.0,Apartment
4200000.0,Sea Point,3.0,1.5,,102.0,Apartment
2795000.0,Sea Point,2.0,2.0,,92.0,Apartment
3850000.0,Sea Point,2.0,1.0,,106.0,Apartment
29900000.0,Camps Bay,4.0,4.0,2.0,,House
19995000.0,Steenberg Golf Estate,4.0,3.5,2.0,838.0,House
1750000.0,Woodstock,2.0,1.0,,73.0,Apartment
1995000.0,Kenilworth,2.0,1.0,,225.0,House
1650000.0,Marina Da Gama,3.0,2.0,1.0,309.0,House
1930000.0,Wynberg Upper,3.0,2.0,1.0,123.0,Apartment
3995000.0,Foreshore,2.0,2.0,,95.0,Apartment
2150000.0,Observatory,2.0,1.0,,149.0,House
1450000.0,Claremont Upper,1.0,1.0,1.0,62.0,Apartment
4250000.0,De Waterkant,2.0,2.0,2.0,115.0,Apartment
2295000.0,Plumstead,3.0,2.0,1.0,140.0,Townhouse
2500000.0,Sea Point,2.0,3.0,2.0,100.0,Apartment
2799000.0,Claremont,2.0,1.0,,259.0,House
7500000.0,Sea Point,4.0,2.5,,290.0,Apartment
3450000.0,Green Point,1.0,1.0,,64.0,Apartment
1995000.0,Kenilworth,3.0,2.0,,108.0,House
11500000.0,Constantia,4.0,3.0,2.0,,House
1495000.0,Claremont,2.0,2.0,,65.0,Apartment
2500000.0,Claremont Upper,2.0,1.0,,82.0,Apartment
2049000.0,Thornton,3.0,2.0,2.0,603.0,House
2800000.0,Mouille Point,1.0,1.0,,56.0,Apartment
10495000.0,Sea Point,2.0,2.5,,145.0,Apartment
3650000.0,Kirstenhof,3.0,2.0,3.0,949.0,House
2795000.0,Plumstead,5.0,3.0,1.0,486.0,House
2750000.0,Foreshore,1.0,1.0,,57.0,Apartment
1595000.0,Sea Point,,1.0,,36.0,Apartment
2985000.0,Kirstenhof,4.0,3.0,,598.0,House
34500000.0,Camps Bay,4.0,4.0,2.0,460.0,Apartment
3000000.0,Foreshore,1.0,1.0,,57.0,Apartment
1650000.0,Green Point,,1.0,,41.0,Apartment
19995000.0,Fresnaye,3.0,,2.0,406.0,Townhouse
3200000.0,Newlands,3.0,2.0,1.0,,House
2295000.0,Rondebosch,2.0,1.0,,93.0,Apartment
4195000.0,Devils Peak Estate,3.0,,1.0,128.0,Apartment
2590000.0,Cape Town City Centre,1.0,1.0,,45.0,Apartment
16850000.0,Camps Bay,3.0,3.0,,206.0,Apartment
4495000.0,Foreshore,2.0,2.0,,133.0,Apartment
875000.0,Mowbray,1.0,1.0,,34.0,Apartment
4950000.0,Rosebank,4.0,2.0,,490.0,House
2495000.0,Diep River,2.0,2.0,,96.0,Apartment
29995000.0,Fresnaye,5.0,5.0,3.0,633.0,House
1295000.0,Grassy Park,2.0,1.0,1.0,,House
9995000.0,Mouille Point,2.0,2.5,,190.0,Apartment
11300000.0,Bishopscourt,5.0,4.0,1.0,,House
1500000.0,Marina Da Gama,3.0,1.0,,217.0,House
2950000.0,Green Point,1.0,1.0,,46.0,Apartment
1350000.0,Green Point,,1.0,1.0,37.0,Apartment
845000.0,Muizenberg,1.0,1.0,,46.0,Apartment
1790000.0,Cape Town City Centre,,1.0,,36.0,Apartment
3390000.0,Sea Point,2.0,1.0,,91.0,Apartment
6900000.0,Constantia Hill Estate,3.0,3.0,4.0,,House
5900000.0,Kenilworth Upper,3.0,2.0,1.0,243.0,House
2695000.0,Sea Point,2.0,2.0,1.0,102.0,Apartment
3750000.0,Clifton,,1.0,,39.0,Apartment
2569000.0,Zonnebloem,2.0,1.0,,65.0,Apartment
25200000.0,Green Point,4.0,,,413.0,Apartment
2180000.0,Zonnebloem,2.0,,,69.0,Apartment
39500000.0,Constantia,6.0,6.0,4.0,,House
2550000.0,Green Point,,1.0,,44.0,Apartment
2450000.0,Marina Da Gama,3.0,3.0,2.0,650.0,House
3500000.0,Marina Da Gama,3.0,2.0,1.0,629.0,House
6450000.0,Gardens,3.0,2.0,,560.0,House
2150000.0,Tokai,2.0,2.0,,83.0,Apartment
4450000.0,Gardens,2.0,1.0,1.0,181.0,House
6500000.0,Plumstead,6.0,6.0,7.0,,House
2050000.0,Zonnebloem,2.0,1.0,,46.0,Apartment
4200000.0,De Waterkant,2.0,2.0,,99.0,Apartment
2350000.0,Plumstead,4.0,3.0,1.0,144.0,Townhouse
2550000.0,Kenilworth Upper,2.0,,,125.0,Apartment
3250000.0,Vredehoek,1.0,,1.0,74.0,Apartment
795000.0,Seawinds,3.0,1.0,1.0,240.0,House
4375000.0,Constantia,5.0,1.0,2.0,874.0,House
9900000.0,Oranjezicht,4.0,4.5,2.0,405.0,House
3499000.0,Cape Town City Centre,2.0,2.0,,119.0,Apartment
1195000.0,Wynberg Upper,1.0,1.0,,64.0,Apartment
15995000.0,Constantia,4.0,2.0,3.0,,House
1895000.0,Woodstock,3.0,2.0,,161.0,House
7495000.0,Vredehoek,7.0,5.0,2.0,541.0,House
2180000.0,Zonnebloem,2.0,1.0,,70.0,Apartment
9995000.0,Mouille Point,2.0,2.0,,190.0,Apartment
2500000.0,Wynberg Upper,,2.0,1.0,169.0,Apartment
1600000.0,Woodstock,1.0,1.0,,42.0,Apartment
18900000.0,Bantry Bay,3.0,2.0,2.0,240.0,Apartment
5450000.0,Constantia,4.0,4.0,2.0,,House
4900000.0,Claremont Upper,4.0,3.0,1.0,403.0,House
8400000.0,Rondebosch,5.0,4.0,2.0,,House
1495000.0,Wynberg Upper,2.0,1.0,1.0,87.0,Apartment
8995000.0,Constantia,4.0,3.0,2.0,,House
1625000.0,Plumstead,2.0,1.0,,73.0,Apartment
1550000.0,Cape Town City Centre,1.0,1.0,,27.0,Apartment
3600000.0,Cape Town City Centre,2.0,2.0,,102.0,Apartment
9900000.0,Oranjezicht,4.0,,2.0,,House
4990000.0,Kenilworth Upper,3.0,,2.0,219.0,Townhouse
2750000.0,De Waterkant,1.0,1.0,,84.0,Apartment
31500000.0,Constantia,6.0,6.0,2.0,,House
7400000.0,Vredehoek,6.0,6.0,1.0,543.0,House
2250000.0,Pelican Park,4.0,2.0,2.0,300.0,House
1475000.0,Kenilworth,2.0,1.0,,86.0,Apartment
1765000.0,Green Point,,1.0,,41.0,Apartment
